date,realization-1,realization-2,realization-3,realization-4,realization-5
1982-01-10,1624.765,1629.054,1636.096,1623.204,1625.031
1982-01-11,1559.297,1553.926,1563.584,1562.008,1550.85
1982-01-12,1480.731,1481.6,1480.029,1478.111,1480.116
1982-01-13,1477.663,1479.504,1482.141,1479.13,1479.706
1982-01-14,1642.932,1658.06,1616.354,1637.246,1672.967
1982-01-15,1888.914,1883.269,1906.679,1894.361,1879.461
1982-01-16,2177.051,2176.02,2171.368,2182.044,2185.281
1982-01-17,2458.601,2461.723,2440.037,2449.923,2465.708
1982-01-18,2704.882,2714.708,2740.371,2730.264,2682.941
1982-01-19,3372.61,3378.1,3383.259,3388.053,3393.377
1982-01-20,4402.909,4412.204,4420.158,4427.61,4437.106
1982-01-21,5887.461,5895.136,5901.325,5907.016,5915.059
1982-01-22,7132.792,7148.941,7136.739,7128.384,7152.866
1982-01-23,7650.223,7647.301,7668.608,7657.737,7643.809
1982-01-24,7478.338,7476.048,7486.851,7477.324,7468.607
1982-01-25,6879.786,6875.797,6870.285,6874.312,6871.622
1982-01-26,6144.511,6141.178,6138.539,6136.012,6132.408
1982-01-27,5442.889,5439.29,5436.398,5433.679,5429.9
1982-01-28,4887.131,4884.282,4881.932,4879.715,4876.736
1982-01-29,4500.871,4498.812,4497.092,4495.462,4493.344
1982-01-30,4245.104,4243.658,4242.437,4241.262,4239.784
1982-01-31,4078.221,4077.27,4076.455,4075.667,4074.686
1982-02-01,3973.018,3972.366,3971.808,3971.264,3970.598
1982-02-02,3886.352,3885.641,3885.02,3884.424,3883.7
1982-02-03,3767.529,3766.381,3765.365,3764.391,3763.237
1982-02-04,3589.137,3587.376,3585.779,3584.246,3582.498
1982-02-05,3369.418,3367.173,3365.061,3363.023,3360.841
1982-02-06,3111.565,3108.814,3106.905,3107.028,3104.289
1982-02-07,2883.962,2885.612,2882.938,2888.13,2886.593
1982-02-08,2674.343,2694.882,2700.414,2668.936,2681.76
1982-02-09,2547.201,2522.962,2550.429,2554.831,2512.936
1982-02-10,2408.209,2409.892,2412.508,2403.114,2404.171
1982-02-11,2286.058,2287.621,2298.444,2263.769,2279.466
1982-02-12,2176.487,2198.484,2180.76,2157.897,2202.035
1982-02-13,2083.11,2099.821,2087.673,2074.779,2101.22
1982-02-14,1999.698,1997.608,1966.908,2001.361,2010.316
1982-02-15,1926.305,1898.058,1882.283,1942.391,1910.787
1982-02-16,1837.101,1832.47,1847.98,1840.819,1829.743
1982-02-17,1773.051,1771.072,1749.386,1773.242,1778.478
1982-02-18,1716.209,1702.833,1687.424,1722.243,1712.317
1982-02-19,1645.404,1656.154,1662.342,1636.596,1651.606
1982-02-20,1608.595,1613.756,1614.02,1604.899,1613.871
1982-02-21,1594.977,1582.395,1591.028,1603.222,1582.382
1982-02-22,1685.082,1688.187,1658.931,1687.353,1704.496
1982-02-23,1941.501,1941.055,1965.825,1942.595,1933.676
1982-02-24,2426.334,2425.883,2447.172,2437.729,2432.072
1982-02-25,3065.717,3077.652,3078.154,3074.341,3089.497
1982-02-26,3487.048,3490.437,3493.582,3496.582,3499.881
1982-02-27,3795.358,3797.406,3799.236,3800.953,3802.992
1982-02-28,3929.941,3930.15,3930.345,3930.51,3930.711
1982-03-01,3833.179,3831.751,3830.498,3829.295,3827.851
1982-03-02,3564.76,3561.924,3559.338,3556.854,3554.047
1982-03-03,3212.438,3209.277,3205.905,3203.755,3200.824
1982-03-04,2872.459,2879.426,2875.199,2835.79,2873.556
1982-03-05,2681.952,2676.407,2670.229,2688.659,2686.102
1982-03-06,2468.293,2462.145,2506.396,2446.954,2434.285
1982-03-07,2335.783,2321.184,2291.722,2349.466,2325.44
1982-03-08,2178.93,2211.761,2210.931,2144.776,2206.991
1982-03-09,2102.278,2106.599,2115.771,2107.148,2105.259
1982-03-10,2031.532,2030.317,2067.544,2028.166,2014.364
1982-03-11,2000.827,2031.153,1995.219,1982.526,2038.101
1982-03-12,1974.812,1961.279,1988.444,1978.92,1947.261
1982-03-13,1937.006,1956.578,1996.03,1923.904,1934.557
1982-03-14,1930.773,1924.129,1924.533,1935.27,1924.598
1982-03-15,1882.091,1875.415,1898.319,1889.026,1870.74
1982-03-16,1829.175,1837.502,1825.493,1823.356,1833.846
1982-03-17,1791.812,1774.886,1771.455,1800.884,1777.423
1982-03-18,1726.286,1733.614,1752.561,1724.841,1720.102
1982-03-19,1692.457,1669.33,1724.468,1706.752,1648.26
1982-03-20,1671.658,1684.785,1698.532,1670.446,1677.153
1982-03-21,1706.361,1732.377,1753.515,1689.481,1720.115
1982-03-22,1841.933,1833.089,1816.044,1847.995,1842.206
1982-03-23,1968.955,1980.848,1978.765,1964.069,1979.85
1982-03-24,2209.233,2214.251,2192.668,2212.8,2227.887
1982-03-25,2621.548,2599.439,2605.975,2660.065,2620.417
1982-03-26,3051.547,3055.567,3052.52,3064.63,3065.273
1982-03-27,3285.292,3286.553,3287.767,3288.926,3290.135
1982-03-28,3342.969,3342.86,3342.751,3342.629,3342.513
1982-03-29,3235.602,3234.125,3232.664,3231.267,3229.81
1982-03-30,2978.829,2996.136,2957.005,2963.269,2999.391
1982-03-31,2775.62,2772.02,2763.802,2783.806,2785.717
1982-04-01,2572.955,2573.582,2548.803,2574.906,2575.444
1982-04-02,2385.673,2400.659,2393.036,2369.878,2400.508
1982-04-03,2242.532,2238.054,2220.195,2246.307,2235.255
1982-04-04,2096.182,2136.679,2138.224,2057.826,2132.417
1982-04-05,2053.661,2028.609,1988.701,2064.164,2038.055
1982-04-06,1973.715,1981.383,1989.749,1968.826,1974.408
1982-04-07,1955.397,1922.643,1955.749,1970.411,1921.156
1982-04-08,1927.116,1915.83,1876.027,1929.017,1931.223
1982-04-09,1894.73,1881.017,1913.335,1904.042,1869.614
1982-04-10,1890.558,1915.665,1913.522,1871.085,1908.488
1982-04-11,1926.163,1935.903,1948.539,1922.435,1933.295
1982-04-12,1970.61,1962.539,1982.781,1976.516,1951.902
1982-04-13,2043.555,2031.608,2035.115,2050.38,2029.311
1982-04-14,2102.366,2105.791,2126.506,2098.239,2098.742
1982-04-15,2146.663,2158.642,2100.471,2136.751,2172.468
1982-04-16,2102.542,2106.784,2128.714,2095.941,2094.464
1982-04-17,2049.789,2051.037,2013.787,2044.989,2059.988
1982-04-18,1948.997,1944.492,1963.392,1947.708,1935.536
1982-04-19,1898.831,1850.279,1898.772,1927.468,1839.438
1982-04-20,1839.458,1804.062,1829.093,1858.923,1801.776
1982-04-21,1781.966,1778.284,1784.248,1787.564,1781.361
1982-04-22,1819.504,1845.188,1845.9,1804.736,1840.255
1982-04-23,2052.071,2034.994,2088.131,2070.244,2024.296
1982-04-24,2314.227,2311.784,2315.773,2327.185,2324.661
1982-04-25,2566.24,2558.645,2557.037,2578.82,2572.448
1982-04-26,2818.115,2810.973,2823.05,2835.219,2829.915
1982-04-27,3002.064,3002.42,3003.543,3007.338,3008.544
1982-04-28,3094.001,3094.028,3094.159,3094.747,3094.793
1982-04-29,3075.885,3075.388,3075.801,3074.884,3074.103
1982-04-30,2914.937,2933.323,2938.413,2932.576,2922.72
1982-05-01,2742.875,2747.885,2738.892,2718.559,2734.93
1982-05-02,2554.544,2549.966,2574.355,2565.986,2552.17
1982-05-03,2418.531,2398.807,2372.038,2420.326,2399.213
1982-05-04,2307.454,2307.363,2316.35,2311.209,2306.479
1982-05-05,2173.056,2178.844,2179.76,2167.208,2177.323
1982-05-06,2079.846,2074.773,2094.855,2080.549,2065.966
1982-05-07,1983.531,1978.465,2001.644,1984.262,1967.283
1982-05-08,1899.976,1908.43,1920.67,1891.646,1899.458
1982-05-09,1842.78,1869.317,1864.018,1823.233,1861.242
1982-05-10,1866.767,1877.091,1888.566,1863.442,1869.935
1982-05-11,1900.796,1935.995,1939.712,1880.233,1927.645
1982-05-12,1933.985,1912.512,1913.673,1952.831,1920.087
1982-05-13,2034.747,2044.292,2039.828,2037.56,2050.248
1982-05-14,2165.112,2167.017,2169.161,2163.647,2170.929
1982-05-15,2307.616,2289.669,2323.231,2318.729,2285.971
1982-05-16,2478.791,2478.004,2489.831,2493.702,2487.142
1982-05-17,2599.864,2588.369,2581.289,2613.625,2603.037
1982-05-18,2614.513,2598.256,2590.325,2620.608,2600.1
1982-05-19,2527.523,2534.584,2508.839,2497.876,2542.988
1982-05-20,2454.23,2454.889,2459.979,2449.862,2442.655
1982-05-21,2324.355,2310.121,2335.34,2336.484,2299.855
1982-05-22,2194.478,2200.83,2162.832,2197.048,2223.362
1982-05-23,2106.185,2092.405,2086.728,2114.581,2097.63
1982-05-24,2030.803,2043.975,2005.671,2015.478,2053.389
1982-05-25,1985.432,2002.173,1969.773,1974.232,2011.206
1982-05-26,1925.253,1916.422,1937.487,1929.491,1909.166
1982-05-27,1885.183,1875.762,1891.235,1893.494,1871.542
1982-05-28,1823.636,1835.171,1815.589,1813.865,1836.931
1982-05-29,1751.975,1729.218,1744.338,1769.619,1724.729
1982-05-30,1658.678,1655.894,1663.02,1658.401,1651.991
1982-05-31,1631.553,1624.093,1624.193,1634.697,1628.349
1982-06-01,1631.726,1651.102,1639.065,1618.35,1650.963
1982-06-02,1634.333,1633.567,1646.7,1635.354,1628.008
1982-06-03,1605.33,1609.545,1623.391,1601.435,1602.182
1982-06-04,1573.986,1572.255,1584.283,1574.748,1566.901
1982-06-05,1546.595,1549.058,1547.269,1544.705,1548.019
1982-06-06,1527.778,1523.375,1522.224,1530.759,1525.364
1982-06-07,1493.825,1489.313,1492.443,1496.015,1488.719
1982-06-08,1457.067,1456.216,1455.296,1457.008,1456.189
1982-06-09,1427.32,1425.623,1423.054,1426.928,1425.495
1982-06-10,1388.401,1387.033,1392.31,1388.466,1384.971
1982-06-11,1361.816,1358.385,1359.823,1363.476,1358.176
1982-06-12,1341.639,1335.59,1343.646,1344.955,1334.227
1982-06-13,1327.178,1318.743,1325.673,1332.01,1318.764
1982-06-14,1306.342,1303.43,1294.402,1307.187,1306.782
1982-06-15,1271.099,1278.475,1264.012,1265.697,1280.073
1982-06-16,1240.016,1229.016,1237.106,1245.926,1228.41
1982-06-17,1235.915,1229.247,1247.341,1241.161,1225.399
1982-06-18,1261.592,1253.399,1261.547,1265.276,1252.951
1982-06-19,1212.91,1213.353,1234.736,1212.349,1205.84
1982-06-20,1223.344,1206.722,1234.606,1235.661,1202.583
1982-06-21,1326.572,1323.321,1329.017,1331.519,1325.356
1982-06-22,1455.739,1457.325,1456.042,1456,1458.563
1982-06-23,1475.452,1475.767,1479.464,1475.507,1474.216
1982-06-24,1485.18,1484.742,1484.397,1485.757,1484.786
1982-06-25,1491.723,1492.442,1490.554,1490.417,1492.722
1982-06-26,1476.164,1477.834,1478.245,1474.061,1476.922
1982-06-27,1455.411,1455.312,1455.507,1455.097,1455.239
1982-06-28,1447.058,1448.826,1445.212,1444.425,1449.751
1982-06-29,1464.326,1466.102,1464.667,1463.679,1467.045
1982-06-30,1502.343,1500.115,1501.867,1505.005,1500.832
1982-07-01,1541.891,1538.081,1541.34,1545.085,1538.853
1982-07-02,1563.221,1561.477,1560.845,1562.417,1562.115
1982-07-03,1565.395,1567.97,1562.534,1563.988,1568.8
1982-07-04,1565.872,1565.484,1567.269,1567.395,1565.546
1982-07-05,1554.372,1549.635,1553.942,1556.66,1548.348
1982-07-06,1517.279,1521.117,1523.819,1514.387,1518.21
1982-07-07,1468.243,1468.168,1469.69,1467.322,1466.693
1982-07-08,1410.785,1414.007,1411.73,1407.896,1412.824
1982-07-09,1351.674,1351.487,1351.986,1351.082,1350.593
1982-07-10,1302.014,1300.473,1309.995,1302.877,1296.498
1982-07-11,1264.544,1267.692,1270.222,1261.84,1265.528
1982-07-12,1228.327,1240.177,1231.602,1222.012,1238.999
1982-07-13,1188.523,1197.406,1195.176,1182.247,1195.632
1982-07-14,1184.26,1176.656,1174.116,1187.649,1180.532
1982-07-15,1202.688,1207.009,1224.031,1199.791,1200.906
1982-07-16,1179.977,1172.919,1165.067,1183.654,1175.315
1982-07-17,1086.509,1080.522,1078.22,1087.756,1081.317
1982-07-18,1031.607,1035.37,1040.167,1029.95,1032.49
1982-07-19,1044.062,1038.458,1032.007,1046.471,1042.373
1982-07-20,1049.748,1041.748,1046.086,1053.82,1042.715
1982-07-21,1054.816,1054.531,1056.961,1055.666,1054.343
1982-07-22,1072.214,1073.544,1073.205,1071.819,1073.016
1982-07-23,1052.826,1058.982,1065.018,1050.047,1054.819
1982-07-24,1056.996,1037.564,1030.013,1065.561,1045.568
1982-07-25,1048.24,1052.282,1056.537,1046.961,1050.019
1982-07-26,1079.436,1062.736,1075.42,1088.874,1064.128
1982-07-27,1101.308,1091.898,1105.444,1107.477,1090.639
1982-07-28,1102.75,1107.533,1098.478,1099.092,1108.974
1982-07-29,1078.961,1073.785,1060.813,1079.596,1078.904
1982-07-30,1046.204,1049.743,1046.538,1044.234,1049.658
1982-07-31,1053.716,1042.678,1037.909,1058.445,1047.248
1982-08-01,1017.189,1026.526,1018.024,1011.321,1025.541
1982-08-02,971.615,978.501,969.111,966.898,978.46
1982-08-03,933.771,935.608,938.304,932.452,933.461
1982-08-04,909.825,907.532,906.327,910.38,908.062
1982-08-05,901.637,902.212,900.491,901.42,902.779
1982-08-06,906.493,905.601,904.923,906.624,905.837
1982-08-07,879.605,886.981,885.382,875.517,884.622
1982-08-08,850.759,849.652,860.379,851.508,846.02
1982-08-09,825.68,828.974,833.242,824.065,826.15
1982-08-10,808.164,808.444,808.661,807.628,807.843
1982-08-11,791.214,791.109,791.008,790.91,790.811
1982-08-12,776.547,776.446,776.346,776.247,776.154
1982-08-13,761.358,761.256,761.152,761.053,760.958
1982-08-14,746.776,746.681,746.587,746.495,746.406
1982-08-15,733.762,733.678,733.595,733.51,733.431
1982-08-16,722.055,721.978,721.9,721.824,721.752
1982-08-17,711.654,711.589,711.521,711.456,711.396
1982-08-18,702.798,702.739,702.679,702.621,702.566
1982-08-19,694.291,694.23,694.168,694.107,694.05
1982-08-20,685.834,685.78,685.725,685.671,685.619
1982-08-21,678.377,678.324,678.271,678.22,678.171
1982-08-22,670.829,670.775,670.72,670.667,670.616
1982-08-23,664.098,664.059,664.021,663.984,663.947
1982-08-24,662.423,662.441,662.46,662.478,662.495
1982-08-25,671.346,671.451,671.558,671.662,671.762
1982-08-26,692.493,692.673,692.857,693.037,693.205
1982-08-27,723.896,724.144,724.396,724.64,724.873
1982-08-28,767.839,768.186,768.535,768.882,769.208
1982-08-29,824.679,821.496,818.807,827.008,824.494
1982-08-30,856.992,859.074,859.707,856.467,858.606
1982-08-31,849.457,848.942,848.435,849.007,848.552
1982-09-01,804.16,804.09,805.836,803.207,802.368
1982-09-02,754.805,754.496,754.187,753.883,753.592
1982-09-03,717.826,717.632,717.437,717.245,717.066
1982-09-04,699.619,699.549,699.477,699.41,699.346
1982-09-05,696.115,696.117,696.121,696.124,696.127
1982-09-06,697.842,697.85,697.859,697.869,697.875
1982-09-07,696.932,696.908,696.884,696.861,696.839
1982-09-08,691.082,691.029,690.974,690.922,690.871
1982-09-09,682.213,682.146,682.078,682.012,681.95
1982-09-10,673.174,673.117,673.059,673.004,672.951
1982-09-11,668.317,668.308,668.3,668.293,668.286
1982-09-12,671.594,671.642,671.69,671.739,671.785
1982-09-13,688.703,688.909,689.116,689.32,689.515
1982-09-14,726.022,726.294,726.57,726.838,727.093
1982-09-15,748.653,748.639,748.629,748.616,748.599
1982-09-16,730.397,730.233,730.066,729.905,729.751
1982-09-17,707.452,707.317,707.182,707.051,706.926
1982-09-18,691.995,691.906,691.815,691.728,691.644
1982-09-19,682.801,682.761,682.72,682.682,682.645
1982-09-20,706.018,706.445,706.879,707.303,707.708
1982-09-21,786.701,787.226,787.759,788.278,788.767
1982-09-22,839.905,844.764,846.276,838.483,843.485
1982-09-23,853.72,853.87,852.682,853.631,854.242
1982-09-24,853.018,852.796,852.794,853.081,852.823
1982-09-25,847.888,846.684,848.491,848.328,846.306
1982-09-26,829.978,827.975,835.22,830.93,825.785
1982-09-27,803.891,803.272,803.64,803.615,802.721
1982-09-28,771.481,771.207,770.928,770.655,770.396
1982-09-29,726.789,726.493,726.194,725.901,725.623
1982-09-30,688.992,688.77,688.547,688.329,688.123
1982-10-01,663.404,663.253,663.102,662.953,662.811
1982-10-02,646.514,646.419,646.321,646.227,646.138
1982-10-03,637.886,637.856,637.826,637.797,637.77
1982-10-04,652.917,653.198,653.482,653.761,654.026
1982-10-05,696.652,696.874,697.098,697.317,697.522
1982-10-06,720.382,720.543,720.708,720.867,721.019
1982-10-07,769.033,769.586,770.148,770.696,771.218
1982-10-08,881.055,874.218,875.64,886.78,878.561
1982-10-09,986.104,980.337,985.523,990.831,982.287
1982-10-10,1039.899,1042.615,1059.137,1040.668,1037.56
1982-10-11,1051.49,1049.991,1061.711,1052.232,1046.09
1982-10-12,995.452,1008.482,992.19,986.867,1008.268
1982-10-13,927.204,928.963,935.97,925.6,924.848
1982-10-14,870.913,875.273,876.14,867.869,872.592
1982-10-15,831.254,827.87,824.607,831.622,828.974
1982-10-16,793.109,792.617,791.816,792.533,792.242
1982-10-17,762.836,762.648,762.46,762.275,762.098
1982-10-18,748.916,748.947,748.98,749.009,749.039
1982-10-19,764.537,764.66,764.783,764.905,765.021
1982-10-20,786.463,786.641,786.822,786.994,787.161
1982-10-21,818.198,816.909,822.163,820.031,816.538
1982-10-22,857.56,852.987,863.174,861.328,852.091
1982-10-23,905.475,911.009,908.804,904.111,911.556
1982-10-24,957.671,954.375,950.903,959.18,956.775
1982-10-25,935.106,937.592,946.503,933.905,933.219
1982-10-26,912.743,912.543,915.423,913.062,911.725
1982-10-27,915.958,907.571,904.463,919.082,910.447
1982-10-28,877.914,866.364,871.312,882.74,867.363
1982-10-29,855.759,861.901,861.151,853.375,860.69
1982-10-30,906.302,899.958,905.587,910.897,901.425
1982-10-31,954.008,945.962,947.002,958.179,948.439
1982-11-01,957.373,957.099,959.282,957.847,956.617
1982-11-02,995.12,987.634,996.2,1000.66,988.765
1982-11-03,1144.207,1136.634,1151.235,1153.152,1139.001
1982-11-04,1415.624,1421.644,1419.602,1418.531,1426.285
1982-11-05,1729.638,1734.119,1730.404,1730.834,1737.597
1982-11-06,2079.865,2093.454,2067.289,2076.898,2104.45
1982-11-07,2412.399,2403.816,2391.135,2422.73,2414.733
1982-11-08,2719.098,2705.957,2727.212,2736.24,2711.847
1982-11-09,3053.396,3058.297,3059.882,3061.986,3065.186
1982-11-10,3317.361,3319.816,3322.163,3324.409,3326.779
1982-11-11,3618.465,3621.241,3623.764,3626.162,3628.896
1982-11-12,3928.38,3930.746,3932.836,3934.798,3937.174
1982-11-13,4218.167,4220.014,4221.607,4223.087,4224.962
1982-11-14,4437.627,4438.825,4439.858,4440.805,4442.042
1982-11-15,4567.995,4568.552,4569.035,4569.465,4570.034
1982-11-16,4579.54,4579.165,4578.853,4578.548,4578.151
1982-11-17,4482.182,4481.525,4480.981,4480.448,4479.775
1982-11-18,4357.526,4356.459,4355.564,4354.706,4353.613
1982-11-19,4139.491,4137.61,4135.998,4134.456,4132.526
1982-11-20,3816.318,3813.503,3811.018,3808.653,3805.822
1982-11-21,3459.074,3456.01,3453.178,3450.455,3447.452
1982-11-22,3126.788,3124.109,3122.886,3120.22,3117.17
1982-11-23,2839.269,2841.587,2834.958,2815.784,2826.756
1982-11-24,2676.62,2691.212,2657.261,2662.286,2700.535
1982-11-25,2545.677,2555.611,2565.097,2546.82,2549.261
1982-11-26,2431.809,2434.9,2421.744,2411.718,2440.915
1982-11-27,2424.831,2403.008,2428.6,2457.749,2397.399
1982-11-28,2435.07,2457.647,2436.14,2419.374,2471.997
1982-11-29,2487.785,2474.168,2508.041,2489.329,2462.756
1982-11-30,2520.894,2529.927,2541.132,2501.61,2517.251
1982-12-01,2674.861,2657.376,2686.148,2681.692,2655.765
1982-12-02,3089.611,3094.419,3112.2,3117.385,3101.024
1982-12-03,3546.504,3550.828,3554.807,3558.6,3562.837
1982-12-04,4099.174,4103.677,4107.601,4111.282,4115.848
1982-12-05,4693.168,4696.498,4699.297,4701.892,4705.326
1982-12-06,5059.336,5060.636,5061.722,5062.7,5064.038
1982-12-07,5156.572,5156.761,5156.945,5157.085,5157.269
1982-12-08,5149.919,5149.776,5149.681,5149.557,5149.387
1982-12-09,5147.389,5147.604,5147.805,5147.954,5148.167
1982-12-10,5269.5,5270.67,5271.659,5272.54,5273.755
1982-12-11,5514.088,5515.448,5516.578,5517.583,5518.991
1982-12-12,5763.514,5764.929,5766.069,5767.095,5768.553
1982-12-13,5978.841,5979.586,5980.193,5980.706,5981.434
1982-12-14,6050.962,6051.101,6051.228,6051.292,6051.374
1982-12-15,6016.62,6016.19,6015.89,6015.547,6015.061
1982-12-16,5898.82,5898.2,5897.696,5897.184,5896.48
1982-12-17,5802.497,5802.251,5802.064,5801.86,5801.569
1982-12-18,5846.79,5847.527,5848.113,5848.609,5849.329
1982-12-19,6084.236,6085.771,6086.994,6088.071,6089.626
1982-12-20,6406.87,6408.122,6409.123,6409.954,6411.24
1982-12-21,6587.091,6587.287,6587.463,6587.521,6587.654
1982-12-22,6457.352,6456.201,6455.325,6454.403,6453.118
1982-12-23,6042.319,6039.902,6037.963,6036.113,6033.476
1982-12-24,5484.449,5481.279,5478.734,5476.332,5472.99
1982-12-25,4939.806,4936.781,4934.296,4931.953,4928.795
1982-12-26,4492.398,4489.859,4487.731,4485.718,4483.103
1982-12-27,4167.678,4165.818,4164.237,4162.718,4160.82
1982-12-28,3940.849,3939.289,3937.937,3936.637,3935.06
1982-12-29,3744.068,3742.573,3741.242,3739.963,3738.469
1982-12-30,3612.649,3612.105,3611.616,3611.143,3610.604
1982-12-31,3600.88,3600.953,3601.026,3601.085,3601.157
1983-01-01,3616.081,3616.207,3616.32,3616.416,3616.534
1983-01-02,3635.382,3635.609,3635.811,3635.996,3636.213
1983-01-03,3643.388,3643.223,3643.07,3642.917,3642.746
1983-01-04,3597.447,3596.985,3596.563,3596.152,3595.691
1983-01-05,3563.766,3563.715,3563.663,3563.603,3563.546
1983-01-06,3567.431,3567.391,3567.358,3567.314,3567.267
1983-01-07,3556.328,3556.272,3556.214,3556.148,3556.086
1983-01-08,3537.223,3536.86,3536.53,3536.202,3535.837
1983-01-09,3457.393,3456.347,3455.38,3454.437,3453.407
1983-01-10,3318.342,3316.749,3315.228,3313.754,3312.208
1983-01-11,3124.134,3123.225,3121.068,3120.159,3119.694
1983-01-12,2932.532,2931.111,2935.297,2933.137,2929.547
1983-01-13,2763.817,2767.824,2765.219,2746.919,2753.392
1983-01-14,2646.711,2647.911,2645.656,2644.793,2651.07
1983-01-15,2475.561,2485.963,2511.339,2467.389,2474.438
1983-01-16,2360.476,2379.945,2354.435,2345.457,2378.378
1983-01-17,2256.265,2254.745,2244.142,2259.307,2260.033
1983-01-18,2128.301,2173.643,2159.587,2100.758,2173.698
1983-01-19,2058.272,2055.791,2074.228,2059.021,2050.753
1983-01-20,1959.725,1963.5,2004.657,1952.149,1944.076
1983-01-21,1894.362,1908.386,1914.067,1888.346,1901.85
1983-01-22,1839.63,1825.619,1825.655,1845.388,1829.702
1983-01-23,1795.596,1791.328,1783.85,1799.595,1795.946
1983-01-24,1790.365,1778.869,1784.663,1797.668,1778.219
